GlobalEventID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1_private_code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2_private_code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,Action_private_code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
952343151,20200920,202009,2020,2020.7123,,,,,,,,,,,PAK,PAKISTAN,PAK,,,,,,,,1,130,130,13,3,-4.4,2,1,2,-7.58928571428572,0,,,,,,,,4,"Lahore, Punjab, Pakistan",PK,PK04,23677,31.5497,74.3436,-2767043,4,"Lahore, Punjab, Pakistan",PK,PK04,23677,31.5497,74.3436,-2767043,20201020081500,https://tribune.com.pk/story/2269104/lahore-police-fail-to-eliminate-kite-flying
952343152,20200920,202009,2020,2020.7123,AUSMIL,AUSTRALIAN,AUS,,,,,MIL,,,GOV,FOREIGN MINIST,,,,,,GOV,,,1,46,46,4,1,7.0,3,1,3,4.71464019851117,4,"Malabar, New South Wales, Australia",AS,AS02,5073,-33.9667,151.25,-1585345,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,20201020081500,https://www.firstpost.com/india/australia-to-join-india-us-japan-in-malabar-naval-exercise-in-attempt-to-bolster-peace-in-the-indo-pacific-8931681.html
952343153,20200920,202009,2020,2020.7123,AUSMIL,AUSTRALIAN,AUS,,,,,MIL,,,JPN,TOKYO,JPN,,,,,,,,1,44,44,4,1,2.5,3,1,3,4.71464019851117,4,"Malabar, New South Wales, Australia",AS,AS02,5073,-33.9667,151.25,-1585345,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,20201020081500,https://www.firstpost.com/india/australia-to-join-india-us-japan-in-malabar-naval-exercise-in-attempt-to-bolster-peace-in-the-indo-pacific-8931681.html
952343154,20200920,202009,2020,2020.7123,GOV,FOREIGN MINIST,,,,,,GOV,,,AUSMIL,AUSTRALIAN,AUS,,,,,MIL,,,1,46,46,4,1,7.0,3,1,3,4.71464019851117,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,4,"Malabar, New South Wales, Australia",AS,AS02,5073,-33.9667,151.25,-1585345,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,20201020081500,https://www.firstpost.com/india/australia-to-join-india-us-japan-in-malabar-naval-exercise-in-attempt-to-bolster-peace-in-the-indo-pacific-8931681.html
952343155,20200920,202009,2020,2020.7123,GOV,ADMINISTRATION,,,,,,GOV,,,SDNGOV,SUDAN,SDN,,,,,GOV,,,1,50,50,5,1,3.5,8,1,8,-1.26811594202898,1,United Arab Emirates,AE,AE,,24.0,54.0,AE,1,Bahrain,BA,BA,,26.0,50.5,BA,1,Bahrain,BA,BA,,26.0,50.5,BA,20201020081500,https://www.al-monitor.com/pulse/originals/2020/10/israel-sudan-normalization-terror-list-trump.html
952343156,20200920,202009,2020,2020.7123,GOV,ADMINISTRATION,,,,,,GOV,,,SDNGOV,SUDAN,SDN,,,,,GOV,,,1,50,50,5,1,3.5,2,1,2,-1.26811594202898,1,Israel,IS,IS,,31.5,34.75,IS,1,Uganda,UG,UG,,2.0,33.0,UG,1,Uganda,UG,UG,,2.0,33.0,UG,20201020081500,https://www.al-monitor.com/pulse/originals/2020/10/israel-sudan-normalization-terror-list-trump.html
952343157,20200920,202009,2020,2020.7123,GOV,PRESIDENT,,,,,,GOV,,,USA,CLEVELAND,USA,,,,,,,,0,40,40,4,1,1.0,7,1,7,-2.38970588235294,3,"Cleveland, Ohio, United States",US,USOH,OH035,41.4995,-81.6954,1066654,3,"Cleveland, Ohio, United States",US,USOH,OH035,41.4995,-81.6954,1066654,3,"Cleveland, Ohio, United States",US,USOH,OH035,41.4995,-81.6954,1066654,20201020081500,https://www.nytimes.com/live/2020/10/20/us/trump-biden-election
952343158,20200920,202009,2020,2020.7123,GOV,PRESIDENT,,,,,,GOV,,,USA,CLEVELAND,USA,,,,,,,,0,40,40,4,1,1.0,1,1,1,-2.38970588235294,3,"Cleveland, Ohio, United States",US,USOH,OH035,41.4995,-81.6954,1066654,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20201020081500,https://www.nytimes.com/live/2020/10/20/us/trump-biden-election
952343159,20200920,202009,2020,2020.7123,JPN,TOKYO,JPN,,,,,,,,AUSMIL,AUSTRALIAN,AUS,,,,,MIL,,,1,44,44,4,1,2.5,3,1,3,4.71464019851117,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,4,"Malabar, New South Wales, Australia",AS,AS02,5073,-33.9667,151.25,-1585345,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,20201020081500,https://www.firstpost.com/india/australia-to-join-india-us-japan-in-malabar-naval-exercise-in-attempt-to-bolster-peace-in-the-indo-pacific-8931681.html
952343160,20200920,202009,2020,2020.7123,JUD,ATTORNEY,,,,,,JUD,,,,,,,,,,,,,1,40,40,4,1,1.0,4,1,4,1.77777777777778,3,"Nixonton, North Carolina, United States",US,USNC,NC139,36.2007,-76.2727,1025582,0,,,,,,,,3,"Nixonton, North Carolina, United States",US,USNC,NC139,36.2007,-76.2727,1025582,20201020081500,https://www.dailyadvance.com/news/local/udc-it-does-not-own-confederate-statue/article_22ce8a8f-4c42-5c05-924e-cad98bb52433.html
952343161,20200920,202009,2020,2020.7123,JUD,ATTORNEY,,,,,,JUD,,,,,,,,,,,,,1,40,40,4,1,1.0,6,1,6,1.77777777777778,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,0,,,,,,,,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,20201020081500,https://www.dailyadvance.com/news/local/udc-it-does-not-own-confederate-statue/article_22ce8a8f-4c42-5c05-924e-cad98bb52433.html
952343162,20200920,202009,2020,2020.7123,JUD,JUDGE,,,,,,JUD,,,,,,,,,,,,,0,1014,101,10,3,-5.0,4,1,4,-0.5524861878453,1,Israel,IS,IS,,31.5,34.75,IS,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,20201020081500,http://www.israelnationalnews.com/News/News.aspx/289470
952343163,20200920,202009,2020,2020.7123,RUS,RUSSIAN,RUS,,,,,,,,BUS,MANUFACTURER,,,,,,BUS,,,1,172,172,17,4,-5.0,7,1,7,-8.571428571428571,4,"Ural, Sverdlovskaya Oblast', Russia",RS,RS71,25100,56.6167,61.8833,-3025486,4,"Ural, Sverdlovskaya Oblast', Russia",RS,RS71,25100,56.6167,61.8833,-3025486,4,"Ural, Sverdlovskaya Oblast', Russia",RS,RS71,25100,56.6167,61.8833,-3025486,20201020081500,https://www.themoscowtimes.com/2020/10/20/us-trashes-faulty-russian-ventilators-from-virus-aid-package-reports-a71798
952343164,20200920,202009,2020,2020.7123,RUS,RUSSIAN,RUS,,,,,,,,GOV,REGULATOR,,,,,,GOV,,,1,20,20,2,1,3.0,7,1,7,-8.571428571428571,4,"Ural, Sverdlovskaya Oblast', Russia",RS,RS71,25100,56.6167,61.8833,-3025486,4,"Ural, Sverdlovskaya Oblast', Russia",RS,RS71,25100,56.6167,61.8833,-3025486,4,"Ural, Sverdlovskaya Oblast', Russia",RS,RS71,25100,56.6167,61.8833,-3025486,20201020081500,https://www.themoscowtimes.com/2020/10/20/us-trashes-faulty-russian-ventilators-from-virus-aid-package-reports-a71798
952343165,20200920,202009,2020,2020.7123,RUS,RUSSIAN,RUS,,,,,,,,GOV,REGULATOR,,,,,,GOV,,,1,128,128,12,3,-5.0,7,1,7,-8.571428571428571,4,"Ural, Sverdlovskaya Oblast', Russia",RS,RS71,25100,56.6167,61.8833,-3025486,4,"Ural, Sverdlovskaya Oblast', Russia",RS,RS71,25100,56.6167,61.8833,-3025486,4,"Ural, Sverdlovskaya Oblast', Russia",RS,RS71,25100,56.6167,61.8833,-3025486,20201020081500,https://www.themoscowtimes.com/2020/10/20/us-trashes-faulty-russian-ventilators-from-virus-aid-package-reports-a71798
952343166,20200920,202009,2020,2020.7123,SDNGOV,SUDAN,SDN,,,,,GOV,,,,,,,,,,,,,1,10,10,1,1,0.0,5,1,5,-5.83038869257951,4,"Khartoum, Al Khartum, Sudan",SU,SU29,37069,15.5881,32.5342,-1987,0,,,,,,,,4,"Khartoum, Al Khartum, Sudan",SU,SU29,37069,15.5881,32.5342,-1987,20201020081500,https://news.yahoo.com/sudan-removed-us-terror-blacklist-190529464.html
952343167,20200920,202009,2020,2020.7123,SDNGOV,SUDAN,SDN,,,,,GOV,,,,,,,,,,,,,1,10,10,1,1,0.0,2,1,2,-5.83038869257951,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,0,,,,,,,,4,"Khartoum, Al Khartum, Sudan",SU,SU29,37069,15.5881,32.5342,-1987,20201020081500,https://news.yahoo.com/sudan-removed-us-terror-blacklist-190529464.html
952343168,20200920,202009,2020,2020.7123,SDNGOV,SUDAN,SDN,,,,,GOV,,,GOV,ADMINISTRATION,,,,,,GOV,,,1,50,50,5,1,3.5,10,1,10,-1.26811594202898,4,"Khartoum, Al Khartum, Sudan",SU,SU29,37069,15.5881,32.5342,-1987,4,"Khartoum, Al Khartum, Sudan",SU,SU29,37069,15.5881,32.5342,-1987,4,"Khartoum, Al Khartum, Sudan",SU,SU29,37069,15.5881,32.5342,-1987,20201020081500,https://www.al-monitor.com/pulse/originals/2020/10/israel-sudan-normalization-terror-list-trump.html
952343169,20200920,202009,2020,2020.7123,USA,THE US,USA,,,,,,,,USAGOV,JOE BIDEN,USA,,,,,GOV,,,1,43,43,4,1,2.8,5,1,5,0.0,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20201020081500,https://www.israelnationalnews.com/News/Flash.aspx/519711
952343170,20200920,202009,2020,2020.7123,USAGOV,JOE BIDEN,USA,,,,,GOV,,,USA,THE US,USA,,,,,,,,1,42,42,4,1,1.9,5,1,5,0.0,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20201020081500,https://www.israelnationalnews.com/News/Flash.aspx/519711
952343171,20201013,202010,2020,2020.7753,,,,,,,,,,,PAK,PAKISTAN,PAK,,,,,,,,1,42,42,4,1,1.9,1,1,1,-7.58928571428572,0,,,,,,,,4,"Lahore, Punjab, Pakistan",PK,PK04,23677,31.5497,74.3436,-2767043,4,"Wahdat Colony, Balochistan, Pakistan",PK,PK02,23627,30.1916,66.9913,6328978,20201020081500,https://tribune.com.pk/story/2269104/lahore-police-fail-to-eliminate-kite-flying
952343172,20201013,202010,2020,2020.7753,,,,,,,,,,,PAK,PAKISTAN,PAK,,,,,,,,1,42,42,4,1,1.9,1,1,1,-7.58928571428572,0,,,,,,,,4,"Wahdat Colony, Balochistan, Pakistan",PK,PK02,23627,30.1916,66.9913,6328978,4,"Wahdat Colony, Balochistan, Pakistan",PK,PK02,23627,30.1916,66.9913,6328978,20201020081500,https://tribune.com.pk/story/2269104/lahore-police-fail-to-eliminate-kite-flying
952343173,20201013,202010,2020,2020.7753,EDU,SCHOOL,,,,,,EDU,,,FRA,PARIS,FRA,,,,,,,,1,1823,182,18,4,-10.0,3,1,3,-8.3870967741936,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20201020081500,https://www.channelnewsasia.com/news/world/beheaded-teacher-paty-france-highest-honour-13320452
952343174,20201013,202010,2020,2020.7753,EDU,SCHOOL,,,,,,EDU,,,FRA,PARIS,FRA,,,,,,,,1,190,190,19,4,-10.0,3,1,3,-8.3870967741936,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20201020081500,https://www.channelnewsasia.com/news/world/beheaded-teacher-paty-france-highest-honour-13320452
952343175,20201013,202010,2020,2020.7753,EDU,SCHOOL,,,,,,EDU,,,GOVEDU,EDUCATION MINIST,,,,,,GOV,EDU,,1,190,190,19,4,-10.0,3,1,3,-8.3870967741936,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20201020081500,https://www.channelnewsasia.com/news/world/beheaded-teacher-paty-france-highest-honour-13320452
952343176,20201013,202010,2020,2020.7753,FRA,PARIS,FRA,,,,,,,,che,CHECHEN,,,che,,,,,,1,10,10,1,1,0.0,3,1,3,-8.3870967741936,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20201020081500,https://www.channelnewsasia.com/news/world/beheaded-teacher-paty-france-highest-honour-13320452
952343177,20201013,202010,2020,2020.7753,GOV,PRIME MINISTER,,,,,,GOV,,,AUS,AUSTRALIA,AUS,,,,,,,,0,32,32,3,1,4.5,1,1,1,-2.89672544080605,4,"Howard Springs, Northern Territory, Australia",AS,AS03,5125,-12.4958,131.04399999999998,11430548,5,"Northern Territory, Northern Territory, Australia",AS,AS03,40197,-20.0,134.0,-1592100,4,"Howard Springs, Northern Territory, Australia",AS,AS03,5125,-12.4958,131.04399999999998,11430548,20201020081500,https://www.msn.com/en-au/news/australia/labor-asks-why-tony-abbott-granted-second-travel-ban-exemption-while-30000-australians-stranded-overseas/ar-BB1accmf
952343178,20201013,202010,2020,2020.7753,GOV,PRIME MINISTER,,,,,,GOV,,,AUS,AUSTRALIA,AUS,,,,,,,,0,32,32,3,1,4.5,1,1,1,-2.89672544080605,4,"Howard Springs, Northern Territory, Australia",AS,AS03,5125,-12.4958,131.04399999999998,11430548,4,"Howard Springs, Northern Territory, Australia",AS,AS03,5125,-12.4958,131.04399999999998,11430548,4,"Howard Springs, Northern Territory, Australia",AS,AS03,5125,-12.4958,131.04399999999998,11430548,20201020081500,https://www.msn.com/en-au/news/australia/labor-asks-why-tony-abbott-granted-second-travel-ban-exemption-while-30000-australians-stranded-overseas/ar-BB1accmf
952343179,20201013,202010,2020,2020.7753,GOV,FOREIGN MINIST,,,,,,GOV,,,GOVMIL,DEFENSE SECRETARY,,,,,,GOV,MIL,,1,46,46,4,1,7.0,12,3,12,-1.79227495598842,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20201020081500,https://leaderpost.com/pmn/business-pmn/uss-pompeo-to-visit-sri-lanka-and-maldives-as-china-threat-looms
952343180,20201013,202010,2020,2020.7753,GOV,GOVERNMENT,,,,,,GOV,,,GOVMIL,DEFENCE MINIST,,,,,,GOV,MIL,,1,46,46,4,1,7.0,4,2,4,-1.6302113757815702,1,Maldives,MV,MV,,3.2,73.0,MV,4,"Colombo, Western, Sri Lanka",CE,CE36,25852,6.931939999999999,79.8478,-2214877,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20201020081500,https://leaderpost.com/pmn/business-pmn/uss-pompeo-to-visit-sri-lanka-and-maldives-as-china-threat-looms
952343181,20201013,202010,2020,2020.7753,GOV,FOREIGN MINIST,,,,,,GOV,,,IND,NEW DELHI,IND,,,,,,,,1,46,46,4,1,7.0,4,2,4,-1.6302113757815702,4,"Colombo, Western, Sri Lanka",CE,CE36,25852,6.931939999999999,79.8478,-2214877,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20201020081500,https://leaderpost.com/pmn/business-pmn/uss-pompeo-to-visit-sri-lanka-and-maldives-as-china-threat-looms
952343182,20201013,202010,2020,2020.7753,GOV,MINIST,,,,,,GOV,,,KHM,CAMBODIA,KHM,,,,,,,,1,43,43,4,1,2.8,4,1,4,1.5564202334630302,4,"Phnom Penh, (CB11), Cambodia",CB,CB11,12390,11.55,104.917,-1033783,4,"Phnom Penh, (CB11), Cambodia",CB,CB11,12390,11.55,104.917,-1033783,4,"Phnom Penh, (CB11), Cambodia",CB,CB11,12390,11.55,104.917,-1033783,20201020081500,https://www.thestar.com.my/aseanplus/aseanplus-news/2020/10/20/cambodia-rcep-trade-agreement-is-the-way-forward
952343183,20201013,202010,2020,2020.7753,GOV,MINIST,,,,,,GOV,,,KHM,CAMBODIA,KHM,,,,,,,,1,46,46,4,1,7.0,4,1,4,1.5564202334630302,4,"Phnom Penh, (CB11), Cambodia",CB,CB11,12390,11.55,104.917,-1033783,4,"Phnom Penh, (CB11), Cambodia",CB,CB11,12390,11.55,104.917,-1033783,4,"Phnom Penh, (CB11), Cambodia",CB,CB11,12390,11.55,104.917,-1033783,20201020081500,https://www.thestar.com.my/aseanplus/aseanplus-news/2020/10/20/cambodia-rcep-trade-agreement-is-the-way-forward
952343184,20201013,202010,2020,2020.7753,GOV,FOREIGN MINIST,,,,,,GOV,,,LKA,SRI LANKA,LKA,,,,,,,,1,46,46,4,1,7.0,4,1,4,-2.11640211640212,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"Colombo, Western, Sri Lanka",CE,CE36,25852,6.931939999999999,79.8478,-2214877,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20201020081500,https://www.devdiscourse.com/article/law-order/1267552--uss-pompeo-to-visit-sri-lanka-and-maldives-as-china-threat-looms
952343185,20201013,202010,2020,2020.7753,GOV,FOREIGN MINIST,,,,,,GOV,,,LKA,SRI LANKA,LKA,,,,,,,,1,46,46,4,1,7.0,4,2,4,-1.6302113757815702,4,"Colombo, Western, Sri Lanka",CE,CE36,25852,6.931939999999999,79.8478,-2214877,4,"Colombo, Western, Sri Lanka",CE,CE36,25852,6.931939999999999,79.8478,-2214877,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20201020081500,https://leaderpost.com/pmn/business-pmn/uss-pompeo-to-visit-sri-lanka-and-maldives-as-china-threat-looms
952343186,20201013,202010,2020,2020.7753,GOV,GOVERNMENT,,,,,,GOV,,,LKAGOV,SRI LANKA,LKA,,,,,GOV,,,1,46,46,4,1,7.0,4,2,4,-1.6302113757815702,1,Maldives,MV,MV,,3.2,73.0,MV,4,"Colombo, Western, Sri Lanka",CE,CE36,25852,6.931939999999999,79.8478,-2214877,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20201020081500,https://leaderpost.com/pmn/business-pmn/uss-pompeo-to-visit-sri-lanka-and-maldives-as-china-threat-looms
952343187,20201013,202010,2020,2020.7753,GOVEDU,EDUCATION MINIST,,,,,,GOV,EDU,,USAMED,REUTERS,USA,,,,,MED,,,1,1823,182,18,4,-10.0,1,1,1,-5.607476635514019,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20201020081500,https://www.oann.com/beheaded-teacher-paty-will-get-frances-highest-honour-minister/
952343188,20201013,202010,2020,2020.7753,GOVMIL,DEFENSE SECRETARY,,,,,,GOV,MIL,,GOV,FOREIGN MINIST,,,,,,GOV,,,1,46,46,4,1,7.0,12,3,12,-1.79227495598842,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20201020081500,https://leaderpost.com/pmn/business-pmn/uss-pompeo-to-visit-sri-lanka-and-maldives-as-china-threat-looms
952343189,20201013,202010,2020,2020.7753,GOVMIL,DEFENCE MINIST,,,,,,GOV,MIL,,GOV,GOVERNMENT,,,,,,GOV,,,1,46,46,4,1,7.0,4,2,4,-1.6302113757815702,4,"Colombo, Western, Sri Lanka",CE,CE36,25852,6.931939999999999,79.8478,-2214877,1,Maldives,MV,MV,,3.2,73.0,MV,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20201020081500,https://leaderpost.com/pmn/business-pmn/uss-pompeo-to-visit-sri-lanka-and-maldives-as-china-threat-looms
952343190,20201013,202010,2020,2020.7753,IND,NEW DELHI,IND,,,,,,,,GOV,FOREIGN MINIST,,,,,,GOV,,,1,46,46,4,1,7.0,4,2,4,-1.6302113757815702,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"Colombo, Western, Sri Lanka",CE,CE36,25852,6.931939999999999,79.8478,-2214877,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20201020081500,https://leaderpost.com/pmn/business-pmn/uss-pompeo-to-visit-sri-lanka-and-maldives-as-china-threat-looms
952343191,20201013,202010,2020,2020.7753,KHM,CAMBODIA,KHM,,,,,,,,GOV,MINIST,,,,,,GOV,,,1,42,42,4,1,1.9,4,1,4,1.5564202334630302,4,"Phnom Penh, (CB11), Cambodia",CB,CB11,12390,11.55,104.917,-1033783,4,"Phnom Penh, (CB11), Cambodia",CB,CB11,12390,11.55,104.917,-1033783,4,"Phnom Penh, (CB11), Cambodia",CB,CB11,12390,11.55,104.917,-1033783,20201020081500,https://www.thestar.com.my/aseanplus/aseanplus-news/2020/10/20/cambodia-rcep-trade-agreement-is-the-way-forward
952343192,20201013,202010,2020,2020.7753,KHM,CAMBODIA,KHM,,,,,,,,GOV,MINIST,,,,,,GOV,,,1,46,46,4,1,7.0,4,1,4,1.5564202334630302,4,"Phnom Penh, (CB11), Cambodia",CB,CB11,12390,11.55,104.917,-1033783,4,"Phnom Penh, (CB11), Cambodia",CB,CB11,12390,11.55,104.917,-1033783,4,"Phnom Penh, (CB11), Cambodia",CB,CB11,12390,11.55,104.917,-1033783,20201020081500,https://www.thestar.com.my/aseanplus/aseanplus-news/2020/10/20/cambodia-rcep-trade-agreement-is-the-way-forward
952343193,20201013,202010,2020,2020.7753,LKA,SRI LANKA,LKA,,,,,,,,GOV,FOREIGN MINIST,,,,,,GOV,,,1,46,46,4,1,7.0,4,1,4,-2.11640211640212,4,"Colombo, Western, Sri Lanka",CE,CE36,25852,6.931939999999999,79.8478,-2214877,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20201020081500,https://www.devdiscourse.com/article/law-order/1267552--uss-pompeo-to-visit-sri-lanka-and-maldives-as-china-threat-looms
952343194,20201013,202010,2020,2020.7753,LKA,SRI LANKA,LKA,,,,,,,,GOV,FOREIGN MINIST,,,,,,GOV,,,1,46,46,4,1,7.0,4,2,4,-1.6302113757815702,4,"Colombo, Western, Sri Lanka",CE,CE36,25852,6.931939999999999,79.8478,-2214877,4,"Colombo, Western, Sri Lanka",CE,CE36,25852,6.931939999999999,79.8478,-2214877,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20201020081500,https://leaderpost.com/pmn/business-pmn/uss-pompeo-to-visit-sri-lanka-and-maldives-as-china-threat-looms
952343195,20201013,202010,2020,2020.7753,LKAGOV,SRI LANKA,LKA,,,,,GOV,,,GOV,GOVERNMENT,,,,,,GOV,,,1,46,46,4,1,7.0,4,2,4,-1.6302113757815702,4,"Colombo, Western, Sri Lanka",CE,CE36,25852,6.931939999999999,79.8478,-2214877,1,Maldives,MV,MV,,3.2,73.0,MV,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20201020081500,https://leaderpost.com/pmn/business-pmn/uss-pompeo-to-visit-sri-lanka-and-maldives-as-china-threat-looms
952343196,20201013,202010,2020,2020.7753,MED,PUBLICATION,,,,,,MED,,,USAGOV,JOE BIDEN,USA,,,,,GOV,,,0,120,120,12,3,-4.0,10,1,10,-2.5940337224384,3,"Los Angeles, California, United States",US,USCA,CA037,34.0522,-118.244,1662328,3,"Los Angeles, California, United States",US,USCA,,34.0522,-118.244,1662328,3,"Los Angeles, California, United States",US,USCA,,34.0522,-118.244,1662328,20201020081500,https://www.foxnews.com/politics/journalist-yashar-ali-says-adviser-for-la-mayor-eric-garcetti-forcibly-kissed-him-for-over-a-decade
952343197,20201013,202010,2020,2020.7753,PAK,PAKISTAN,PAK,,,,,,,,,,,,,,,,,,1,43,43,4,1,2.8,2,1,2,-7.58928571428572,4,"Lahore, Punjab, Pakistan",PK,PK04,23677,31.5497,74.3436,-2767043,0,,,,,,,,4,"Wahdat Colony, Balochistan, Pakistan",PK,PK02,23627,30.1916,66.9913,6328978,20201020081500,https://tribune.com.pk/story/2269104/lahore-police-fail-to-eliminate-kite-flying
952343198,20201013,202010,2020,2020.7753,PAK,PAKISTAN,PAK,,,,,,,,,,,,,,,,,,1,43,43,4,1,2.8,6,1,6,-7.58928571428572,4,"Wahdat Colony, Balochistan, Pakistan",PK,PK02,23627,30.1916,66.9913,6328978,0,,,,,,,,4,"Wahdat Colony, Balochistan, Pakistan",PK,PK02,23627,30.1916,66.9913,6328978,20201020081500,https://tribune.com.pk/story/2269104/lahore-police-fail-to-eliminate-kite-flying
952343199,20201013,202010,2020,2020.7753,USA,UNITED STATES,USA,,,,,,,,GOV,DICTATOR,,,,,,GOV,,,1,111,111,11,3,-2.0,3,1,3,-3.5108958837772404,3,"Fort Worth, Texas, United States",US,USTX,TX439,32.7254,-97.3208,1380947,3,"Fort Worth, Texas, United States",US,USTX,,32.7254,-97.3208,1380947,3,"Fort Worth, Texas, United States",US,USTX,,32.7254,-97.3208,1380947,20201020081500,https://www.washingtonpost.com/opinions/2020/10/19/real-october-surprise-is-that-trump-republicans-dont-have-one/
952343200,20201019,202010,2020,2020.7918,,,,,,,,,,,TZAPTY,ZANZIBAR,TZA,,,,,,,,0,43,43,4,1,2.8,2,1,2,2.68948655256723,0,,,,,,,,4,"Moshi, Kilimanjaro, Tanzania",TZ,TZ06,48417,-3.35,37.3333,-2569853,4,"Moshi, Kilimanjaro, Tanzania",TZ,TZ06,48417,-3.35,37.3333,-2569853,20201020081500,https://www.thecitizen.co.tz/news/-Lissu-uses-campaign-rallies-to-deliver-justice-message/1840340-5633588-eeoa6z/
